CustomerID,InvoiceDate,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,RFM_total,Segment,Cluster,Cluster_Label
12695,2011-12-02 13:22:00,7,4,582.1,5,4,3,543,12,Champions,0,Loyal Customers
12697,2011-11-11 08:47:00,29,3,957.59,4,3,4,434,11,Loyal Customers,0,Loyal Customers
12700,2011-12-02 10:47:00,8,4,4939.99,5,4,5,545,14,Champions,0,Loyal Customers
12701,2011-09-21 10:47:00,80,2,797.71,2,2,3,223,7,Lost,0,Loyal Customers
12702,2011-11-20 10:36:00,20,1,219.0,4,1,1,411,6,Promising,0,Loyal Customers
12703,2011-09-29 17:52:00,71,1,283.55,3,1,2,312,6,Needs Attention,0,Loyal Customers
12704,2011-12-02 13:15:00,7,8,2340.84,5,5,5,555,15,Champions,0,Loyal Customers
12705,2011-11-24 13:17:00,15,9,6868.29,4,5,5,455,14,Champions,0,Loyal Customers
12707,2011-02-21 08:38:00,292,1,603.42,1,1,3,113,5,Lost,1,Lost
12708,2011-11-10 09:52:00,30,10,2712.91,4,5,5,455,14,Champions,0,Loyal Customers
12709,2011-11-24 15:38:00,15,15,9736.52,4,5,5,455,14,Champions,3,High Value
12710,2011-09-04 12:00:00,97,3,1149.02,2,3,4,234,9,At Risk,0,Loyal Customers
12712,2011-11-11 08:19:00,29,13,4396.13,4,5,5,455,14,Champions,0,Loyal Customers
12713,2011-12-09 12:16:00,1,1,848.55,5,1,3,513,9,Promising,0,Loyal Customers
12714,2011-11-30 15:43:00,9,5,4708.86,5,4,5,545,14,Champions,0,Loyal Customers
12715,2011-08-25 15:22:00,106,1,353.86,2,1,2,212,5,Lost,0,Loyal Customers
12716,2011-12-06 08:55:00,4,2,1053.49,5,2,4,524,11,Promising,0,Loyal Customers
12717,2011-07-11 14:47:00,151,2,1030.98,2,2,4,224,8,Lost,1,Lost
12718,2011-09-29 16:38:00,71,1,238.25,3,1,1,311,5,Needs Attention,0,Loyal Customers
12719,2011-12-04 13:45:00,5,2,644.95,5,2,3,523,10,Promising,0,Loyal Customers
12720,2011-12-07 08:03:00,3,25,5781.7300000000005,5,5,5,555,15,Champions,3,High Value
12721,2011-11-08 12:13:00,32,6,2656.13,4,5,5,455,14,Champions,0,Loyal Customers
12722,2011-09-15 14:50:00,85,4,997.63,2,4,4,244,10,At Risk,0,Loyal Customers
12723,2011-12-06 10:19:00,4,5,725.07,5,4,3,543,12,Champions,0,Loyal Customers
12724,2011-12-04 16:02:00,5,4,1031.41,5,4,4,544,13,Champions,0,Loyal Customers
12725,2010-12-03 15:45:00,371,1,427.8,1,1,2,112,4,Lost,1,Lost
12726,2011-11-11 13:35:00,28,7,2609.1,4,5,5,455,14,Champions,0,Loyal Customers
12727,2011-11-29 11:46:00,11,7,3980.7,5,5,5,555,15,Champions,0,Loyal Customers
12728,2011-09-29 15:31:00,71,4,836.33,3,4,3,343,10,Loyal Customers,0,Loyal Customers
12729,2011-08-18 11:40:00,114,1,453.01,2,1,2,212,5,Lost,0,Loyal Customers
12731,2011-11-16 11:59:00,24,12,18895.91,4,5,5,455,14,Champions,3,High Value
12732,2011-06-13 11:33:00,180,1,236.26,1,1,1,111,3,Lost,1,Lost
12733,2011-04-19 16:19:00,234,1,383.95,1,1,2,112,4,Lost,1,Lost
12734,2010-12-22 12:47:00,353,1,110.4,1,1,1,111,3,Lost,1,Lost
12735,2011-01-28 13:37:00,315,2,779.5699999999999,1,2,3,123,6,Lost,1,Lost
12736,2011-01-11 07:57:00,333,1,234.0,1,1,1,111,3,Lost,1,Lost
12738,2010-12-02 18:27:00,372,1,155.35,1,1,1,111,3,Lost,1,Lost
12739,2011-09-22 13:00:00,78,2,1013.04,2,2,4,224,8,Lost,0,Loyal Customers
12740,2011-10-07 10:44:00,64,1,427.6,3,1,2,312,6,Needs Attention,0,Loyal Customers
12743,2011-07-28 16:21:00,134,2,546.43,2,2,3,223,7,Lost,0,Loyal Customers
12744,2011-10-19 11:18:00,52,7,21279.29,3,5,5,355,13,Loyal Customers,3,High Value
12747,2011-12-07 14:34:00,2,11,4196.01,5,5,5,555,15,Champions,0,Loyal Customers
12748,2011-12-09 12:20:00,1,209,33719.73,5,5,5,555,15,Champions,2,Champions
12749,2011-12-06 09:56:00,4,5,4090.88,5,4,5,545,14,Champions,0,Loyal Customers
12750,2011-08-03 09:13:00,129,1,275.88,2,1,2,212,5,Lost,0,Loyal Customers
12752,2011-09-19 13:32:00,81,1,4366.78,2,1,5,215,8,Lost,0,Loyal Customers
12753,2011-11-17 10:52:00,23,6,21429.39,4,5,5,455,14,Champions,0,Loyal Customers
12754,2011-04-18 09:00:00,236,3,3010.74,1,3,5,135,9,At Risk,1,Lost
12755,2011-03-04 12:42:00,281,2,3811.95,1,2,5,125,8,Lost,1,Lost
12756,2011-09-14 09:31:00,87,1,112.08,2,1,1,211,4,Lost,0,Loyal Customers
12757,2011-11-24 12:30:00,16,13,7857.1,4,5,5,455,14,Champions,3,High Value
12758,2011-08-15 10:22:00,117,2,2791.59,2,2,5,225,9,Lost,0,Loyal Customers
12759,2011-10-18 14:49:00,52,3,1531.44,3,3,4,334,10,Loyal Customers,0,Loyal Customers
12762,2011-12-02 10:23:00,8,2,1898.52,5,2,4,524,11,Promising,0,Loyal Customers
12763,2011-07-24 14:12:00,138,2,494.08,2,2,3,223,7,Lost,0,Loyal Customers
12764,2011-01-27 10:19:00,317,1,1693.88,1,1,4,114,6,Lost,1,Lost
12766,2011-12-06 08:46:00,4,7,6989.63,5,5,5,555,15,Champions,0,Loyal Customers
12769,2011-04-15 10:25:00,239,1,1143.6,1,1,4,114,6,Lost,1,Lost
12770,2011-05-13 09:33:00,211,1,1351.45,1,1,4,114,6,Lost,1,Lost
12772,2011-10-11 09:19:00,60,1,892.47,3,1,3,313,7,Needs Attention,0,Loyal Customers
12775,2011-11-22 16:33:00,17,5,1386.04,4,4,4,444,12,Champions,0,Loyal Customers
12778,2011-11-20 11:30:00,20,6,822.23,4,5,3,453,12,Champions,0,Loyal Customers
12779,2011-11-02 11:43:00,38,8,3981.36,3,5,5,355,13,Loyal Customers,0,Loyal Customers
12781,2011-10-07 10:37:00,64,2,826.74,3,2,3,323,8,Needs Attention,0,Loyal Customers
12782,2011-12-05 09:16:00,5,5,2330.92,5,4,5,545,14,Champions,0,Loyal Customers
12783,2011-12-07 15:56:00,2,6,2225.91,5,5,5,555,15,Champions,0,Loyal Customers
12784,2011-11-30 15:38:00,9,2,574.42,5,2,3,523,10,Promising,0,Loyal Customers
12785,2010-12-10 13:48:00,364,1,311.95,1,1,2,112,4,Lost,1,Lost
12787,2011-11-30 08:44:00,10,3,463.66,5,3,2,532,10,Loyal Customers,0,Loyal Customers
12789,2011-10-05 13:34:00,65,1,91.85,3,1,1,311,5,Needs Attention,0,Loyal Customers
12790,2011-05-31 14:14:00,192,1,324.92,1,1,2,112,4,Lost,1,Lost
12791,2010-12-01 11:27:00,374,1,192.6,1,1,1,111,3,Lost,1,Lost
12792,2011-03-28 11:36:00,257,1,400.54,1,1,2,112,4,Lost,1,Lost
12793,2011-01-09 12:12:00,335,2,545.48,1,2,3,123,6,Lost,1,Lost
12794,2011-10-17 14:54:00,53,2,860.41,3,2,3,323,8,Needs Attention,0,Loyal Customers
12795,2011-11-21 10:27:00,19,1,430.48,4,1,2,412,7,Promising,0,Loyal Customers
12797,2010-12-09 10:55:00,366,1,254.03,1,1,2,112,4,Lost,1,Lost
12798,2011-11-29 15:52:00,10,3,6977.04,5,3,5,535,13,Loyal Customers,0,Loyal Customers
12802,2011-06-06 09:36:00,187,1,427.58,1,1,2,112,4,Lost,1,Lost
12808,2011-11-03 10:05:00,37,3,483.65,3,3,2,332,8,Loyal Customers,0,Loyal Customers
12809,2011-06-15 10:51:00,178,1,489.31,2,1,2,212,5,Lost,1,Lost
12811,2011-03-24 09:42:00,261,3,514.85,1,3,3,133,7,At Risk,1,Lost
12812,2011-10-26 09:54:00,45,1,229.64,3,1,1,311,5,Needs Attention,0,Loyal Customers
12814,2011-08-30 12:11:00,102,1,125.92,2,1,1,211,4,Lost,0,Loyal Customers
12815,2011-07-15 10:21:00,148,2,1063.46,2,2,4,224,8,Lost,1,Lost
12816,2011-09-05 12:41:00,96,2,572.2,2,2,3,223,7,Lost,0,Loyal Customers
12817,2011-03-03 16:28:00,281,1,166.04000000000002,1,1,1,111,3,Lost,1,Lost
12818,2011-03-23 12:06:00,262,1,1542.08,1,1,4,114,6,Lost,1,Lost
12820,2011-12-06 15:12:00,3,4,942.34,5,4,4,544,13,Champions,0,Loyal Customers
12821,2011-05-09 15:51:00,214,1,92.72,1,1,1,111,3,Lost,1,Lost
12822,2011-09-30 10:04:00,71,2,948.88,3,2,4,324,9,Needs Attention,0,Loyal Customers
12823,2011-09-26 07:35:00,75,5,1759.5,2,4,4,244,10,At Risk,0,Loyal Customers
12824,2011-10-11 12:49:00,60,1,397.12,3,1,2,312,6,Needs Attention,0,Loyal Customers
12826,2011-12-07 10:25:00,3,7,1474.72,5,5,4,554,14,Champions,0,Loyal Customers
12827,2011-12-04 12:17:00,6,3,430.15,5,3,2,532,10,Loyal Customers,0,Loyal Customers
12828,2011-12-07 08:45:00,3,6,1018.71,5,5,4,554,14,Champions,0,Loyal Customers
12829,2011-01-07 11:13:00,337,2,293.0,1,2,2,122,5,Lost,1,Lost
12830,2011-11-02 11:54:00,38,6,6814.64,3,5,5,355,13,Loyal Customers,0,Loyal Customers
12831,2011-03-22 13:02:00,262,1,215.05,1,1,1,111,3,Lost,1,Lost
12832,2011-11-07 13:30:00,32,2,383.03,4,2,2,422,8,Promising,0,Loyal Customers
12833,2011-07-17 13:46:00,145,1,417.38,2,1,2,212,5,Lost,1,Lost
12834,2011-03-02 09:49:00,283,1,312.38,1,1,2,112,4,Lost,1,Lost
12836,2011-10-11 15:10:00,59,4,2612.86,3,4,5,345,12,Loyal Customers,0,Loyal Customers
12837,2011-06-19 16:07:00,173,1,134.1,2,1,1,211,4,Lost,1,Lost
12838,2011-11-06 12:20:00,34,2,683.13,3,2,3,323,8,Needs Attention,0,Loyal Customers
12839,2011-12-07 12:33:00,3,14,5591.42,5,5,5,555,15,Champions,3,High Value
12840,2011-07-19 09:29:00,144,4,2726.77,2,4,5,245,11,At Risk,0,Loyal Customers
12841,2011-12-05 11:13:00,5,25,4022.35,5,5,5,555,15,Champions,3,High Value
12842,2011-09-30 15:33:00,70,2,1118.99,3,2,4,324,9,Needs Attention,0,Loyal Customers
12843,2011-10-05 12:09:00,66,8,1702.26,3,5,4,354,12,Loyal Customers,0,Loyal Customers
12844,2011-11-10 13:31:00,29,2,325.96000000000004,4,2,2,422,8,Promising,0,Loyal Customers
12845,2011-03-17 13:34:00,267,4,354.09000000000003,1,4,2,142,7,At Risk,1,Lost
12847,2011-11-17 13:16:00,22,1,871.54,4,1,3,413,8,Promising,0,Loyal Customers
12849,2011-11-08 13:41:00,31,2,1050.89,4,2,4,424,10,Promising,0,Loyal Customers
12851,2011-09-04 12:41:00,97,1,135.18,2,1,1,211,4,Lost,0,Loyal Customers
12852,2011-02-18 08:47:00,295,1,311.55,1,1,2,112,4,Lost,1,Lost
12853,2011-07-28 11:29:00,135,6,1957.1,2,5,4,254,11,At Risk,0,Loyal Customers
12854,2011-09-22 12:15:00,79,3,1324.5,2,3,4,234,9,At Risk,0,Loyal Customers
12855,2010-12-02 09:37:00,373,1,38.1,1,1,1,111,3,Lost,1,Lost
12856,2011-12-02 10:52:00,8,6,2179.93,5,5,5,555,15,Champions,0,Loyal Customers
12857,2011-05-13 10:20:00,211,2,1106.4,1,2,4,124,7,Lost,1,Lost
12863,2011-10-18 14:15:00,52,1,521.2,3,1,3,313,7,Needs Attention,0,Loyal Customers
12864,2011-07-24 13:03:00,138,1,147.12,2,1,1,211,4,Lost,0,Loyal Customers
12865,2011-11-13 14:31:00,26,2,1568.23,4,2,4,424,10,Promising,0,Loyal Customers
12866,2011-03-01 14:11:00,283,1,559.12,1,1,3,113,5,Lost,1,Lost
12867,2011-11-13 15:30:00,26,7,4036.82,4,5,5,455,14,Champions,0,Loyal Customers
12868,2011-06-07 10:42:00,186,6,1607.0600000000002,1,5,4,154,10,At Risk,1,Lost
12871,2011-09-16 15:07:00,84,2,380.64,2,2,2,222,6,Lost,0,Loyal Customers
12872,2011-01-17 10:52:00,327,2,599.97,1,2,3,123,6,Lost,1,Lost
12873,2011-03-02 14:58:00,282,1,374.0,1,1,2,112,4,Lost,1,Lost
12875,2011-07-19 15:30:00,143,2,343.2300000000001,2,2,2,222,6,Lost,0,Loyal Customers
12876,2011-10-13 12:26:00,58,2,2218.02,3,2,5,325,10,Needs Attention,0,Loyal Customers
12877,2011-12-06 10:30:00,4,12,1535.77,5,5,4,554,14,Champions,0,Loyal Customers
12878,2011-04-17 13:07:00,236,2,854.99,1,2,3,123,6,Lost,1,Lost
12879,2011-10-26 12:24:00,45,3,573.22,3,3,3,333,9,Loyal Customers,0,Loyal Customers
12881,2011-03-09 11:44:00,276,1,298.0,1,1,2,112,4,Lost,1,Lost
12882,2011-11-30 16:18:00,9,2,1463.04,5,2,4,524,11,Promising,0,Loyal Customers
12883,2011-11-15 09:32:00,25,4,703.47,4,4,3,443,11,Champions,0,Loyal Customers
12884,2011-09-12 13:10:00,88,1,309.05,2,1,2,212,5,Lost,0,Loyal Customers
12885,2011-10-07 13:40:00,63,3,1175.22,3,3,4,334,10,Loyal Customers,0,Loyal Customers
12886,2011-10-03 10:09:00,68,2,1378.4,3,2,4,324,9,Needs Attention,0,Loyal Customers
12888,2011-05-09 16:02:00,214,2,354.12,1,2,2,122,5,Lost,1,Lost
12890,2011-11-15 17:26:00,24,1,380.47,4,1,2,412,7,Promising,0,Loyal Customers
12891,2011-06-07 12:31:00,186,3,331.0,1,3,2,132,6,At Risk,1,Lost
12893,2011-11-09 12:34:00,31,1,188.14,4,1,1,411,6,Promising,0,Loyal Customers
12895,2011-10-28 13:51:00,42,2,372.8,3,2,2,322,7,Needs Attention,0,Loyal Customers
12897,2011-05-19 12:13:00,205,2,216.5,1,2,1,121,4,Lost,1,Lost
12901,2011-12-01 10:07:00,9,28,17654.54,5,5,5,555,15,Champions,3,High Value
12902,2011-03-20 12:06:00,265,1,138.68,1,1,1,111,3,Lost,1,Lost
12904,2011-11-21 14:34:00,18,2,509.58,4,2,3,423,9,Promising,0,Loyal Customers
12906,2011-11-28 09:55:00,12,5,2919.81,5,4,5,545,14,Champions,0,Loyal Customers
12908,2011-06-16 15:39:00,176,2,750.0,2,2,3,223,7,Lost,1,Lost
12909,2011-10-31 12:43:00,40,5,2178.67,3,4,5,345,12,Loyal Customers,0,Loyal Customers
12910,2011-11-16 14:28:00,23,8,3075.04,4,5,5,455,14,Champions,0,Loyal Customers
12912,2011-12-07 08:55:00,3,5,1662.3,5,4,4,544,13,Champions,0,Loyal Customers
12913,2011-12-05 12:11:00,5,5,2483.63,5,4,5,545,14,Champions,0,Loyal Customers
12915,2011-07-14 11:34:00,149,2,363.65,2,2,2,222,6,Lost,1,Lost
12916,2011-07-24 10:35:00,139,4,3006.15,2,4,5,245,11,At Risk,0,Loyal Customers
12917,2011-08-03 16:42:00,128,1,594.0,2,1,3,213,6,Lost,0,Loyal Customers
12919,2011-12-01 13:47:00,8,6,1335.19,5,5,4,554,14,Champions,0,Loyal Customers
12920,2011-11-22 15:05:00,17,1,164.23,4,1,1,411,6,Promising,0,Loyal Customers
12921,2011-11-30 16:22:00,9,37,16587.09,5,5,5,555,15,Champions,3,High Value
12922,2011-07-01 15:35:00,161,1,405.38,2,1,2,212,5,Lost,1,Lost
12923,2011-10-06 16:20:00,64,1,176.97,3,1,1,311,5,Needs Attention,0,Loyal Customers
12924,2011-09-12 13:55:00,88,4,933.7,2,4,3,243,9,At Risk,0,Loyal Customers
12925,2011-12-05 11:11:00,5,2,694.05,5,2,3,523,10,Promising,0,Loyal Customers
12928,2011-11-04 14:24:00,35,5,2062.7,3,4,5,345,12,Loyal Customers,0,Loyal Customers
12929,2011-02-01 12:08:00,312,1,117.85,1,1,1,111,3,Lost,1,Lost
12930,2011-09-22 15:18:00,78,2,415.8,2,2,2,222,6,Lost,0,Loyal Customers
12931,2011-11-18 12:39:00,22,15,42055.96,4,5,5,455,14,Champions,3,High Value
12933,2011-11-15 16:38:00,24,3,607.53,4,3,3,433,10,Loyal Customers,0,Loyal Customers
12935,2011-12-07 17:25:00,2,7,2160.7,5,5,5,555,15,Champions,0,Loyal Customers
12936,2011-11-22 17:32:00,17,4,1063.9,4,4,4,444,12,Champions,0,Loyal Customers
12937,2011-11-24 15:05:00,15,4,1504.27,4,4,4,444,12,Champions,0,Loyal Customers
12938,2011-11-14 11:21:00,26,1,114.14,4,1,1,411,6,Promising,0,Loyal Customers
12939,2011-10-06 14:33:00,64,8,11581.8,3,5,5,355,13,Loyal Customers,0,Loyal Customers
12940,2011-10-16 12:09:00,55,2,913.54,3,2,3,323,8,Needs Attention,0,Loyal Customers
12942,2011-07-31 14:39:00,131,3,683.9,2,3,3,233,8,At Risk,0,Loyal Customers
12944,2011-11-04 11:04:00,36,2,604.51,3,2,3,323,8,Needs Attention,0,Loyal Customers
12945,2011-02-24 14:15:00,288,1,462.95,1,1,2,112,4,Lost,1,Lost
12947,2011-07-19 10:06:00,144,6,1603.99,2,5,4,254,11,At Risk,0,Loyal Customers
12948,2011-11-23 17:10:00,16,7,2064.95,4,5,5,455,14,Champions,0,Loyal Customers
12949,2011-11-09 11:25:00,31,8,4167.22,4,5,5,455,14,Champions,0,Loyal Customers
12950,2011-12-07 13:17:00,2,3,1843.0,5,3,4,534,12,Loyal Customers,0,Loyal Customers
12951,2011-12-01 12:14:00,9,6,1064.07,5,5,4,554,14,Champions,0,Loyal Customers
12952,2011-12-04 10:35:00,6,4,1387.79,5,4,4,544,13,Champions,0,Loyal Customers
12953,2011-11-30 09:24:00,10,1,329.85,5,1,2,512,8,Promising,0,Loyal Customers
12955,2011-12-08 16:29:00,1,11,4757.16,5,5,5,555,15,Champions,0,Loyal Customers
12956,2011-02-06 16:08:00,306,1,108.07,1,1,1,111,3,Lost,1,Lost
12957,2011-11-30 09:53:00,10,8,4017.54,5,5,5,555,15,Champions,0,Loyal Customers
12962,2011-12-02 15:55:00,7,2,266.39,5,2,2,522,9,Promising,0,Loyal Customers
12963,2011-12-01 12:55:00,8,8,1856.63,5,5,4,554,14,Champions,0,Loyal Customers
12965,2011-09-11 15:31:00,89,1,771.91,2,1,3,213,6,Lost,0,Loyal Customers
12966,2011-11-30 12:38:00,10,1,160.18,5,1,1,511,7,Promising,0,Loyal Customers
12967,2010-12-16 19:10:00,358,2,1660.9,1,2,4,124,7,Lost,1,Lost
12968,2011-08-19 15:44:00,112,1,135.95,2,1,1,211,4,Lost,0,Loyal Customers
12970,2011-12-02 14:30:00,7,4,452.24,5,4,2,542,11,Champions,0,Loyal Customers
12971,2011-12-06 12:20:00,4,86,11189.91,5,5,5,555,15,Champions,3,High Value
12974,2011-05-26 09:33:00,198,1,144.8,1,1,1,111,3,Lost,1,Lost
12976,2011-05-12 09:55:00,212,1,738.6,1,1,3,113,5,Lost,1,Lost
12977,2011-07-06 16:40:00,156,1,39.24,2,1,1,211,4,Lost,1,Lost
12980,2011-07-05 09:34:00,158,9,7374.900000000001,2,5,5,255,12,At Risk,0,Loyal Customers
12981,2011-11-10 12:00:00,30,2,372.22,4,2,2,422,8,Promising,0,Loyal Customers
12982,2011-04-11 11:51:00,243,1,390.54,1,1,2,112,4,Lost,1,Lost
12984,2011-11-21 12:37:00,19,1,97.5,4,1,1,411,6,Promising,0,Loyal Customers
12985,2011-12-09 10:46:00,1,2,1239.38,5,2,4,524,11,Promising,0,Loyal Customers
12987,2011-09-27 12:03:00,74,2,558.7,2,2,3,223,7,Lost,0,Loyal Customers
12988,2011-02-20 14:31:00,292,1,535.32,1,1,3,113,5,Lost,1,Lost
12989,2011-12-06 15:28:00,3,15,6924.11,5,5,5,555,15,Champions,3,High Value
12990,2011-11-08 13:01:00,31,3,409.5,4,3,2,432,9,Loyal Customers,0,Loyal Customers
12991,2011-11-16 15:34:00,23,2,503.76,4,2,3,423,9,Promising,0,Loyal Customers
12993,2011-11-16 15:49:00,23,4,414.76,4,4,2,442,10,Champions,0,Loyal Customers
12994,2011-12-05 15:43:00,4,3,974.42,5,3,4,534,12,Loyal Customers,0,Loyal Customers
12995,2011-09-15 15:44:00,85,1,211.32,2,1,1,211,4,Lost,0,Loyal Customers
12997,2011-11-17 15:47:00,22,4,1226.89,4,4,4,444,12,Champions,0,Loyal Customers
12999,2011-05-27 13:24:00,196,3,455.88,1,3,2,132,6,At Risk,1,Lost
13000,2011-08-25 10:43:00,107,3,534.85,2,3,3,233,8,At Risk,0,Loyal Customers
13001,2011-12-05 14:51:00,4,13,9818.82,5,5,5,555,15,Champions,3,High Value
13002,2011-01-25 15:18:00,318,1,120.95,1,1,1,111,3,Lost,1,Lost
13003,2011-08-26 10:50:00,106,3,149.05,2,3,1,231,6,At Risk,0,Loyal Customers
13004,2011-11-28 11:27:00,12,18,5655.91,5,5,5,555,15,Champions,3,High Value
13005,2011-06-19 10:53:00,174,2,513.7,2,2,3,223,7,Lost,1,Lost
13006,2011-10-14 13:49:00,56,1,81.57,3,1,1,311,5,Needs Attention,0,Loyal Customers
13008,2011-01-20 14:24:00,323,1,229.47,1,1,1,111,3,Lost,1,Lost
13011,2010-12-02 17:22:00,372,1,50.55,1,1,1,111,3,Lost,1,Lost
13012,2011-11-30 13:05:00,9,8,1661.84,5,5,4,554,14,Champions,0,Loyal Customers
13013,2011-12-08 15:01:00,1,13,4810.9400000000005,5,5,5,555,15,Champions,0,Loyal Customers
13014,2011-11-29 12:27:00,11,10,3466.28,5,5,5,555,15,Champions,0,Loyal Customers
13015,2011-10-17 13:19:00,53,5,3346.28,3,4,5,345,12,Loyal Customers,0,Loyal Customers
13016,2011-09-27 14:08:00,73,3,789.89,2,3,3,233,8,At Risk,0,Loyal Customers
13017,2011-12-02 15:53:00,7,1,204.0,5,1,1,511,7,Promising,0,Loyal Customers
13018,2011-11-23 13:28:00,16,28,7277.7,4,5,5,455,14,Champions,3,High Value
13021,2011-12-05 16:37:00,4,9,2616.38,5,5,5,555,15,Champions,0,Loyal Customers
13023,2011-10-06 16:27:00,64,2,689.9,3,2,3,323,8,Needs Attention,0,Loyal Customers
13026,2011-12-08 16:58:00,1,5,975.36,5,4,4,544,13,Champions,0,Loyal Customers
13027,2011-08-18 09:39:00,114,6,6912.0,2,5,5,255,12,At Risk,0,Loyal Customers
13028,2011-11-17 11:10:00,23,2,661.3199999999999,4,2,3,423,9,Promising,0,Loyal Customers
13029,2011-11-09 09:13:00,31,3,1247.5,4,3,4,434,11,Loyal Customers,0,Loyal Customers
13030,2011-11-28 14:30:00,11,2,799.48,5,2,3,523,10,Promising,0,Loyal Customers
13032,2011-10-18 15:54:00,52,2,1010.18,3,2,4,324,9,Needs Attention,0,Loyal Customers
13033,2010-12-17 14:23:00,357,1,190.55,1,1,1,111,3,Lost,1,Lost
13034,2011-10-16 12:21:00,55,2,642.77,3,2,3,323,8,Needs Attention,0,Loyal Customers
13035,2011-09-27 08:57:00,74,2,921.88,2,2,3,223,7,Lost,0,Loyal Customers
13037,2011-07-24 15:46:00,138,3,881.07,2,3,3,233,8,At Risk,0,Loyal Customers
13038,2011-09-20 14:37:00,80,3,908.46,2,3,3,233,8,At Risk,0,Loyal Customers
13040,2011-12-01 10:38:00,9,2,676.99,5,2,3,523,10,Promising,0,Loyal Customers
13043,2011-03-11 14:52:00,273,1,516.42,1,1,3,113,5,Lost,1,Lost
13044,2011-02-21 15:20:00,291,1,560.47,1,1,3,113,5,Lost,1,Lost
13045,2011-09-01 15:04:00,99,1,305.28000000000003,2,1,2,212,5,Lost,0,Loyal Customers
13046,2011-11-09 08:36:00,31,2,629.31,4,2,3,423,9,Promising,0,Loyal Customers
13047,2011-11-08 12:06:00,32,10,3237.54,4,5,5,455,14,Champions,0,Loyal Customers
13048,2011-11-25 13:23:00,14,4,1835.91,4,4,4,444,12,Champions,0,Loyal Customers
13049,2011-10-06 15:31:00,64,2,656.6800000000001,3,2,3,323,8,Needs Attention,0,Loyal Customers
13050,2011-11-25 09:18:00,15,17,5836.86,4,5,5,455,14,Champions,3,High Value
13052,2011-05-11 14:12:00,212,1,348.15000000000003,1,1,2,112,4,Lost,1,Lost
13055,2011-09-22 14:26:00,78,3,1214.41,2,3,4,234,9,At Risk,0,Loyal Customers
13058,2011-11-15 12:43:00,25,3,271.40000000000003,4,3,2,432,9,Loyal Customers,0,Loyal Customers
13059,2011-04-04 10:40:00,250,1,183.4,1,1,1,111,3,Lost,1,Lost
13060,2011-03-31 11:37:00,254,1,307.53000000000003,1,1,2,112,4,Lost,1,Lost
13061,2011-09-28 16:04:00,72,1,248.61,3,1,1,311,5,Needs Attention,0,Loyal Customers
13062,2011-06-01 15:12:00,191,1,346.98,1,1,2,112,4,Lost,1,Lost
13064,2011-11-27 12:31:00,13,4,1119.49,5,4,4,544,13,Champions,0,Loyal Customers
13065,2010-12-01 16:52:00,373,1,205.86,1,1,1,111,3,Lost,1,Lost
13066,2011-11-15 12:57:00,24,2,470.8,4,2,2,422,8,Promising,0,Loyal Customers
13067,2011-09-18 13:38:00,82,1,115.46,2,1,1,211,4,Lost,0,Loyal Customers
13068,2011-11-29 15:00:00,10,2,344.0,5,2,2,522,9,Promising,0,Loyal Customers
13069,2011-12-09 08:39:00,1,24,4436.12,5,5,5,555,15,Champions,3,High Value
13070,2011-05-31 13:45:00,192,1,228.8,1,1,1,111,3,Lost,1,Lost
13072,2011-03-18 08:12:00,267,1,177.15,1,1,1,111,3,Lost,1,Lost
13075,2011-08-02 10:19:00,130,1,919.61,2,1,3,213,6,Lost,0,Loyal Customers
13077,2011-12-08 19:24:00,1,4,729.27,5,4,3,543,12,Champions,0,Loyal Customers
13078,2011-12-06 15:36:00,3,26,12627.94,5,5,5,555,15,Champions,3,High Value
13079,2011-12-05 16:53:00,4,5,220.1,5,4,1,541,10,Champions,0,Loyal Customers
13080,2011-06-13 14:59:00,179,1,58.08,2,1,1,211,4,Lost,1,Lost
13081,2011-11-28 10:54:00,12,11,28337.38,5,5,5,555,15,Champions,3,High Value
13082,2011-08-05 16:16:00,126,9,3613.63,2,5,5,255,12,At Risk,0,Loyal Customers
13083,2011-12-05 15:01:00,4,2,303.75,5,2,2,522,9,Promising,0,Loyal Customers
13085,2011-07-05 12:11:00,158,2,416.08,2,2,2,222,6,Lost,1,Lost
13089,2011-12-07 09:02:00,3,97,58825.83,5,5,5,555,15,Champions,2,Champions
13090,2011-12-01 12:39:00,9,14,8910.82,5,5,5,555,15,Champions,3,High Value
13091,2011-11-11 15:54:00,28,1,345.82,4,1,2,412,7,Promising,0,Loyal Customers
13092,2011-09-30 11:18:00,71,5,477.83,3,4,2,342,9,Loyal Customers,0,Loyal Customers
13093,2011-03-09 12:14:00,276,8,7832.47,1,5,5,155,11,At Risk,1,Lost
13094,2011-11-18 14:07:00,21,12,1927.32,4,5,4,454,13,Champions,0,Loyal Customers
13095,2011-09-30 12:03:00,71,1,74.39999999999999,3,1,1,311,5,Needs Attention,0,Loyal Customers
13097,2011-11-07 10:43:00,33,10,6010.42,4,5,5,455,14,Champions,0,Loyal Customers
13098,2011-12-08 14:14:00,1,28,28882.44,5,5,5,555,15,Champions,3,High Value
13099,2011-09-01 17:40:00,99,1,207.36,2,1,1,211,4,Lost,0,Loyal Customers
13101,2011-04-19 14:37:00,234,1,101.19,1,1,1,111,3,Lost,1,Lost
13102,2011-12-08 12:52:00,1,24,6424.09,5,5,5,555,15,Champions,3,High Value
